ProID,Info,,time,Value,
,,,5.908E-4,4.22,
,,,5.9149996E-4,4.22,
,,,5.9219997E-4,4.22,
,,,5.929E-4,4.18,
,,,5.936E-4,4.18,
,,,5.943E-4,4.18,
,,,5.95E-4,4.3399997,
,,,5.957E-4,4.18,
,,,5.964E-4,4.22,
,,,5.971E-4,4.22,
,,,5.978E-4,4.22,
,,,5.985E-4,4.22,
,,,5.9919996E-4,4.22,
,,,5.9989997E-4,4.2599998,
,,,6.006E-4,4.22,
,,,6.013E-4,4.22,
,,,6.02E-4,4.22,
,,,6.027E-4,4.22,
,,,6.034E-4,4.3399997,
,,,6.041E-4,4.18,
,,,6.048E-4,4.18,
,,,6.055E-4,4.18,
,,,6.062E-4,4.22,
,,,6.0689996E-4,4.22,
,,,6.0759997E-4,4.1,
,,,6.083E-4,4.22,
,,,6.09E-4,4.22,
,,,6.097E-4,4.22,
,,,6.104E-4,4.22,
,,,6.111E-4,4.6,
,,,6.118E-4,4.22,
,,,6.125E-4,4.18,
,,,6.132E-4,4.18,
,,,6.1389996E-4,4.18,
,,,6.1459997E-4,4.18,
,,,6.1529997E-4,4.22,
,,,6.16E-4,4.22,
,,,6.167E-4,4.2999997,
,,,6.174E-4,4.22,
